25700349	2	5	ENSP00000417404	DOID:2352	0.863281
24055163	1	1	ENSP00000223051	DOID:2352	0.820312
28110135	1	1	ENSP00000261024	DOID:2352	0.787109
21054916	2	10	ENSP00000222304	DOID:2352	0.767578
23651749	2	2	ENSP00000417404	DOID:2352	0.974609
22897067	2	11	ENSP00000222304	DOID:2352	0.933594
10772870	2	4	ENSP00000417404	DOID:2352	0.820312
16545687	1	1	ENSP00000417404	DOID:2352	0.884766
9620340	2	2	ENSP00000417404	DOID:2352	0.792969
26418842	1	1	ENSP00000355607	DOID:2352	0.671875
24653703	1	1	ENSP00000417404	DOID:2352	0.998047
14618419	2	2	ENSP00000417404	DOID:2352	0.683594
11313312	1	1	ENSP00000417404	DOID:2352	0.941406
25776452	2	1	ENSP00000417404	DOID:2352	0.166016
23678850	2	6	ENSP00000417404	DOID:2352	0.369141
12673276	2	14	ENSP00000417404	DOID:2352	0.84375
12508966	1	1	ENSP00000417404	DOID:2352	0.869141
18752323	2	2	ENSP00000417404	DOID:2352	0.708984
11078891	2	2	ENSP00000417404	DOID:2352	0.359375
9385688	1	1	ENSP00000417404	DOID:2352	0.724609
25654085	2	4	ENSP00000417404	DOID:2352	0.59375
15990686	2	2	ENSP00000417404	DOID:2352	0.826172
91216	2	1	ENSP00000366005	DOID:2352	0.402344
22796612	1	1	ENSP00000417404	DOID:2352	0.601562
19700664	2	1	ENSP00000417404	DOID:2352	0.792969
15951546	2	8	ENSP00000223051	DOID:2352	0.582031
15671444	2	3	ENSP00000417404	DOID:2352	0.78125
18624620	2	1	ENSP00000417404	DOID:2352	0.654297
10073265	2	2	ENSP00000417404	DOID:2352	0.916016
17689879	2	3	ENSP00000417404	DOID:2352	0.626953
19008010	2	3	ENSP00000417404	DOID:2352	0.964844
10660483	2	1	ENSP00000417404	DOID:2352	0.660156
16533407	2	2	ENSP00000417404	DOID:2352	0.265625
23582421	2	11	ENSP00000362207	DOID:2352	0.810547
15993396	1	1	ENSP00000417404	DOID:2352	0.910156
18363869	2	1	ENSP00000417404	DOID:2352	0.466797
11313241	2	1	ENSP00000417404	DOID:2352	0.128906
16081371	2	6	ENSP00000222304	DOID:2352	0.708984
23049448	2	2	ENSP00000417404	DOID:2352	0.876953
12809944	2	5	ENSP00000223051	DOID:2352	0.71875
12737949	1	1	ENSP00000417404	DOID:2352	0.871094
17098454	1	1	ENSP00000417404	DOID:2352	0.982422
17597476	1	1	ENSP00000417404	DOID:2352	0.369141
12547214	2	1	ENSP00000417404	DOID:2352	0.990234
15925529	1	1	ENSP00000417404	DOID:2352	0.333984
12714262	2	1	ENSP00000417404	DOID:2352	0.921875
23953397	2	1	ENSP00000417404	DOID:2352	0.9375
16368718	2	4	ENSP00000417404	DOID:2352	0.494141
9373599	2	2	ENSP00000417404	DOID:2352	0.396484
24319245	2	1	ENSP00000417404	DOID:2352	0.546875
10424282	2	7	ENSP00000219070	DOID:2352	0.318359
17053738	2	11	ENSP00000417404	DOID:2352	0.792969
9021970	1	1	ENSP00000417404	DOID:2352	0.996094
17710673	2	2	ENSP00000417404	DOID:2352	0.0820313
18657084	2	9	ENSP00000417404	DOID:2352	0.408203
11205685	1	1	ENSP00000417404	DOID:2352	0.949219
17943492	2	2	ENSP00000417404	DOID:2352	0.804687
10811057	2	4	ENSP00000333994	DOID:2352	0.841797
10216143	2	6	ENSP00000417404	DOID:2352	0.753906
16419611	2	3	ENSP00000417404	DOID:2352	0.923828
12059121	2	9	ENSP00000417404	DOID:2352	0.8125
10084283	2	2	ENSP00000417404	DOID:2352	0.949219
12145827	1	1	ENSP00000417404	DOID:2352	0.929688
14633776	2	9	ENSP00000417404	DOID:2352	0.892578
19008010	1	1	ENSP00000417404	DOID:2352	0.568359
10205270	2	2	ENSP00000417404	DOID:2352	0.757813
10575542	1	1	ENSP00000417404	DOID:2352	0.927734
17373275	2	3	ENSP00000417404	DOID:2352	0.892578
9931446	1	1	ENSP00000417404	DOID:2352	0.681641
14633776	2	7	ENSP00000222304	DOID:2352	0.875
28358914	2	1	ENSP00000417404	DOID:2352	0.138672
11436126	2	1	ENSP00000417404	DOID:2352	0.736328
12547233	1	1	ENSP00000261024	DOID:2352	0.585938
16216474	1	1	ENSP00000417404	DOID:2352	0.884766
17729390	2	1	ENSP00000417404	DOID:2352	0.552734
11358390	2	5	ENSP00000223051	DOID:2352	0.507812
22362121	2	2	ENSP00000417404	DOID:2352	0.921875
14648375	2	1	ENSP00000417404	DOID:2352	0.662109
11686223	1	1	ENSP00000417404	DOID:2352	0.267578
11722599	2	9	ENSP00000417404	DOID:2352	0.544922
17002922	2	1	ENSP00000417404	DOID:2352	0.480469
16848710	2	6	ENSP00000222304	DOID:2352	0.822266
12482411	2	14	ENSP00000417404	DOID:2352	0.857422
25015053	1	1	ENSP00000417404	DOID:2352	0.994141
18363869	2	6	ENSP00000417404	DOID:2352	0.773438
11478357	2	1	ENSP00000417404	DOID:2352	0.945313
17289614	2	7	ENSP00000417404	DOID:2352	0.796875
9328324	1	1	ENSP00000417404	DOID:2352	0.972656
17376729	2	3	ENSP00000417404	DOID:2352	0.964844
14614395	2	1	ENSP00000417404	DOID:2352	0.253906
10348824	2	1	ENSP00000417404	DOID:2352	0.921875
15610558	2	5	ENSP00000337014	DOID:2352	0.0585938
10930379	2	1	ENSP00000417404	DOID:2352	0.849609
17106152	2	2	ENSP00000417404	DOID:2352	0.785156
10832943	1	1	ENSP00000417404	DOID:2352	0.320313
25737209	2	7	ENSP00000222304	DOID:2352	0.5625
22674401	2	7	ENSP00000417404	DOID:2352	0.929688
17540536	2	1	ENSP00000417404	DOID:2352	0.433594
12707220	1	1	ENSP00000417404	DOID:2352	0.316406
22504868	2	1	ENSP00000417404	DOID:2352	0.564453
16417669	2	6	ENSP00000385638	DOID:2352	0.923828
19058322	1	1	ENSP00000417404	DOID:2352	0.966797
11313312	2	1	ENSP00000417404	DOID:2352	0.535156
24282517	2	1	ENSP00000417404	DOID:2352	0.40625
14635204	2	1	ENSP00000417404	DOID:2352	0.349609
12714823	2	1	ENSP00000417404	DOID:2352	0.988281
12902032	2	2	ENSP00000417404	DOID:2352	0.970703
16868025	2	2	ENSP00000337014	DOID:2352	0.857422
17945001	2	1	ENSP00000417404	DOID:2352	0.974609
20979574	1	3	ENSP00000417404	DOID:2352	0.431641
12714823	1	1	ENSP00000417404	DOID:2352	0.886719
25075539	2	3	ENSP00000417404	DOID:2352	0.925781
12712916	2	2	ENSP00000417404	DOID:2352	0.851563
17194693	1	1	ENSP00000417404	DOID:2352	0.847656
21959608	2	2	ENSP00000417404	DOID:2352	0.910156
19589941	1	1	ENSP00000222304	DOID:2352	0.855469
10491369	2	1	ENSP00000417404	DOID:2352	0.355469
24368960	2	12	ENSP00000417404	DOID:2352	0.839844
16138214	1	1	ENSP00000417404	DOID:2352	0.980469
11199371	1	2	ENSP00000417404	DOID:2352	0.388672
19453575	2	3	ENSP00000417404	DOID:2352	0.533203
17019598	2	11	ENSP00000250971	DOID:2352	0.376953
19667680	2	4	ENSP00000222304	DOID:2352	0.957031
11379346	2	4	ENSP00000342267	DOID:2352	0.953125
28115312	2	4	ENSP00000337014	DOID:2352	0.876953
6381191	2	5	ENSP00000250971	DOID:2352	0.796875
19796184	1	1	ENSP00000337014	DOID:2352	0.0996094
19400694	2	4	ENSP00000222304	DOID:2352	0.912109
27007796	1	1	ENSP00000222304	DOID:2352	0.914063
19399775	2	2	ENSP00000222304	DOID:2352	0.921875
23156704	2	1	ENSP00000250971	DOID:2352	0.802734
7942036	2	2	ENSP00000333994	DOID:2352	0.992187
26385212	2	5	ENSP00000333994	DOID:2352	0.945313
23105707	2	3	ENSP00000447173	DOID:2352	0.314453
19234060	2	2	ENSP00000337014	DOID:2352	0.871094
12134060	1	1	ENSP00000223051	DOID:2352	0.958984
16054062	2	3	ENSP00000222304	DOID:2352	0.470703
10675018	2	2	ENSP00000308541	DOID:2352	0.931641
17557668	1	1	ENSP00000222304	DOID:2352	0.0644531
11431687	2	4	ENSP00000261024	DOID:2352	0.904297
16424658	2	1	ENSP00000223051	DOID:2352	0.753906
18492090	2	8	ENSP00000337014	DOID:2352	0.330078
23333676	2	3	ENSP00000223051	DOID:2352	0.931641
25635054	2	1	ENSP00000223051	DOID:2352	0.917969
1349563	2	4	ENSP00000366005	DOID:2352	0.599609
24003015	2	3	ENSP00000366525	DOID:2352	0.691406
26238956	2	5	ENSP00000337014	DOID:2352	0.703125
13767975	1	1	ENSP00000369351	DOID:2352	0.978516
15194541	1	1	ENSP00000337014	DOID:2352	0.769531
10681454	1	1	ENSP00000223051	DOID:2352	0.998047
18590684	2	1	ENSP00000222304	DOID:2352	0.726563
18105260	1	1	ENSP00000369351	DOID:2352	0.933594
22383097	1	1	ENSP00000223051	DOID:2352	0.996094
16424658	1	1	ENSP00000223051	DOID:2352	0.337891
17019598	2	1	ENSP00000250971	DOID:2352	0.837891
19622835	2	1	ENSP00000222304	DOID:2352	0.617187
15998830	2	1	ENSP00000337014	DOID:2352	0.980469
16364680	2	6	ENSP00000263735	DOID:2352	0.96875
7649553	2	1	ENSP00000366005	DOID:2352	0.771484
12469120	1	1	ENSP00000222304	DOID:2352	0.869141
15610558	2	1	ENSP00000337014	DOID:2352	0.289063
15760675	2	3	ENSP00000398698	DOID:2352	0.486328
23464809	2	2	ENSP00000337014	DOID:2352	0.796875
8328453	2	1	ENSP00000366005	DOID:2352	0.09375
17557668	2	5	ENSP00000222304	DOID:2352	0.386719
15198949	1	1	ENSP00000222304	DOID:2352	0.548828
19399775	2	9	ENSP00000222304	DOID:2352	0.201172
15737887	2	4	ENSP00000222304	DOID:2352	0.835938
24847265	2	5	ENSP00000223051	DOID:2352	0.966797
12940442	2	4	ENSP00000398698	DOID:2352	0.365234
13302168	1	2	ENSP00000369351	DOID:2352	0.992187
10802645	1	1	ENSP00000223051	DOID:2352	0.695312
23169885	2	13	ENSP00000337014	DOID:2352	0.892578
19625109	2	1	ENSP00000222304	DOID:2352	0.591797
18584923	2	7	ENSP00000223051	DOID:2352	0.931641
15486069	2	2	ENSP00000222304	DOID:2352	0.867188
9306096	2	1	ENSP00000366005	DOID:2352	0.25
11472372	2	1	ENSP00000264613	DOID:2352	0.759766
14982867	1	1	ENSP00000337014	DOID:2352	0.962891
3475981	1	1	ENSP00000366005	DOID:2352	0.837891
21675259	2	4	ENSP00000308541	DOID:2352	0.455078
21136275	2	2	ENSP00000222304	DOID:2352	0.703125
24393578	2	4	ENSP00000222304	DOID:2352	0.271484
11358390	2	18	ENSP00000223051	DOID:2352	0.921875
17188970	1	1	ENSP00000222304	DOID:2352	0.564453
20039160	2	9	ENSP00000261024	DOID:2352	0.988281
15818147	2	3	ENSP00000222304	DOID:2352	0.816406
11358391	1	1	ENSP00000223051	DOID:2352	0.908203
16537241	1	1	ENSP00000222304	DOID:2352	0.244141
15099344	1	1	ENSP00000222304	DOID:2352	0.986328
15685557	2	11	ENSP00000223051	DOID:2352	0.746094
1558977	2	7	ENSP00000398698	DOID:2352	0.966797
6167540	2	5	ENSP00000366005	DOID:2352	0.757813
12150153	1	1	ENSP00000223051	DOID:2352	0.994141
15703644	2	6	ENSP00000222304	DOID:2352	0.958984
15124225	2	5	ENSP00000223051	DOID:2352	0.912109
14656876	1	1	ENSP00000222304	DOID:2352	0.0390625
12091366	2	6	ENSP00000261024	DOID:2352	0.810547
24714983	2	2	ENSP00000261024	DOID:2352	0.970703
28425416	1	1	ENSP00000355607	DOID:2352	0.576172
15147384	1	1	ENSP00000223051	DOID:2352	0.230469
3504294	1	1	ENSP00000250971	DOID:2352	0.867188
12091366	2	5	ENSP00000261024	DOID:2352	0.789062
2219895	2	2	ENSP00000366005	DOID:2352	0.796875
19393287	2	2	ENSP00000222304	DOID:2352	0.6875
12809944	1	1	ENSP00000223051	DOID:2352	0.835938
12618377	2	9	ENSP00000364731	DOID:2352	0.128906
22392951	2	6	RMRP	DOID:2352	0.707031
2741950	2	5	ENSP00000366005	DOID:2352	0.328125
19625109	1	1	ENSP00000222304	DOID:2352	0.876953
18293685	2	5	ENSP00000337014	DOID:2352	0.904297
10802645	2	4	ENSP00000223051	DOID:2352	0.234375
23160508	2	3	ENSP00000369351	DOID:2352	0.917969
22896664	2	3	ENSP00000337014	DOID:2352	0.236328
23996780	1	1	ENSP00000222304	DOID:2352	0.845703
3359685	2	1	ENSP00000366005	DOID:2352	0.953125
6381191	2	8	ENSP00000250971	DOID:2352	0.832031
17339196	2	2	ENSP00000337014	DOID:2352	0.896484
16409153	2	3	ENSP00000222304	DOID:2352	0.96875
16446107	2	12	ENSP00000332369	DOID:2352	0.386719
11358390	1	1	ENSP00000223051	DOID:2352	0.886719
23600741	1	1	ENSP00000223051	DOID:2352	0.488281
16868025	2	9	ENSP00000337014	DOID:2352	0.974609
15713792	2	2	ENSP00000222304	DOID:2352	0.154297
22990014	2	1	ENSP00000222304	DOID:2352	0.449219
17229647	1	1	ENSP00000222304	DOID:2352	0.990234
23985001	2	1	ENSP00000222304	DOID:2352	0.496094
27667164	2	8	ENSP00000222304	DOID:2352	0.867188
27445333	1	1	ENSP00000261024	DOID:2352	0.560547
22924847	2	6	ENSP00000337014	DOID:2352	0.972656
2741950	2	1	ENSP00000366005	DOID:2352	0.867188
15749661	2	3	ENSP00000223051	DOID:2352	0.949219
25152992	1	1	ENSP00000337014	DOID:2352	0.828125
25441019	1	1	ENSP00000261024	DOID:2352	0.791016
19415085	2	9	ENSP00000222304	DOID:2352	0.943359
21161013	2	7	ENSP00000222304	DOID:2352	0.0839844
9784832	2	2	ENSP00000366005	DOID:2352	0.779297
20887198	2	3	ENSP00000222304	DOID:2352	0.951172
10802645	2	3	ENSP00000337014	DOID:2352	0.837891
16407589	2	5	ENSP00000222304	DOID:2352	0.890625
2799116	2	24	ENSP00000369351	DOID:2352	0.980469
18450729	1	1	ENSP00000223051	DOID:2352	0.566406
9874546	2	1	ENSP00000333994	DOID:2352	0.320313
3938164	1	1	ENSP00000262544	DOID:2352	0.554687
18287331	2	1	ENSP00000337014	DOID:2352	0.974609
12865285	2	3	ENSP00000261024	DOID:2352	0.923828
23686013	2	6	ENSP00000222304	DOID:2352	0.919922
16424658	2	4	ENSP00000223051	DOID:2352	0.880859
15897636	1	1	ENSP00000261024	DOID:2352	0.876953
15967692	2	1	ENSP00000337014	DOID:2352	0.984375
21654321	2	3	ENSP00000222304	DOID:2352	0.808594
2338199	2	9	ENSP00000366005	DOID:2352	0.365234
7874124	2	1	ENSP00000366005	DOID:2352	0.167969
15831700	1	1	ENSP00000222304	DOID:2352	0.962891
18164971	2	1	ENSP00000348068	DOID:2352	0.96875
18445598	2	1	ENSP00000337014	DOID:2352	0.998047
24860505	2	1	ENSP00000337014	DOID:2352	0.917969
10950940	2	1	ENSP00000337014	DOID:2352	0.742188
12192634	1	1	ENSP00000369351	DOID:2352	0.853516
15124225	2	2	ENSP00000223051	DOID:2352	0.929688
18094142	1	1	ENSP00000223051	DOID:2352	0.990234
15935710	2	5	ENSP00000261024	DOID:2352	0.300781
21548776	2	5	ENSP00000222304	DOID:2352	0.921875
16111902	2	1	ENSP00000261024	DOID:2352	0.912109
909547	2	6	ENSP00000366005	DOID:2352	0.861328
24635876	1	1	ENSP00000337014	DOID:2352	0.708984
15933050	2	10	ENSP00000222304	DOID:2352	0.355469
21150441	2	4	ENSP00000222304	DOID:2352	0.304688
23651750	2	1	ENSP00000337014	DOID:2352	0.896484
28514781	2	3	ENSP00000222304	DOID:2352	0.488281
26059880	1	1	ENSP00000261024	DOID:2352	0.828125
17654685	1	1	ENSP00000369351	DOID:2352	0.996094
14226168	1	1	ENSP00000369351	DOID:2352	0.921875
18384687	2	2	ENSP00000337014	DOID:2352	0.884766
16099526	2	8	ENSP00000337014	DOID:2352	0.933594
20593054	1	1	ENSP00000337014	DOID:2352	0.914063
4053696	2	6	ENSP00000366005	DOID:2352	0.429688
11984516	2	2	ENSP00000223051	DOID:2352	0.646484
11472372	1	1	ENSP00000264613	DOID:2352	0.169922
24816001	2	8	ENSP00000366482	DOID:2352	0.0234375
27740525	0	25	ENSP00000355607	DOID:2352	0.560547
27867027	2	4	ENSP00000222304	DOID:2352	0.458984
25737209	2	6	ENSP00000222304	DOID:2352	0.919922
12637325	2	3	ENSP00000222304	DOID:2352	0.935547
26975792	2	1	ENSP00000222304	DOID:2352	0.646484
19234060	2	1	ENSP00000337014	DOID:2352	0.9375
14647275	1	1	ENSP00000337014	DOID:2352	0.357422
26474245	2	11	ENSP00000222304	DOID:2352	0.507812
15811010	1	1	ENSP00000337014	DOID:2352	0.988281
16103117	2	16	ENSP00000337014	DOID:2352	0.984375
12940442	2	8	ENSP00000398698	DOID:2352	0.681641
14630809	1	1	ENSP00000222304	DOID:2352	0.964844
21264406	2	8	ENSP00000368752	DOID:2352	0.580078
27740525	1	1	ENSP00000355607	DOID:2352	0.40625
15737887	2	5	ENSP00000222304	DOID:2352	0.759766
19342951	2	4	ENSP00000222304	DOID:2352	0.865234
17724144	2	2	ENSP00000222304	DOID:2352	0.6875
17124036	2	7	ENSP00000222304	DOID:2352	0.982422
16257244	2	2	ENSP00000261024	DOID:2352	0.673828
19383972	1	1	ENSP00000222304	DOID:2352	0.998047
18462824	2	6	ENSP00000222304	DOID:2352	0.666016
15138164	2	2	ENSP00000337014	DOID:2352	0.677734
1633650	2	1	ENSP00000366005	DOID:2352	0.0820313
10663462	2	2	ENSP00000421655	DOID:2352	0.972656
12401307	2	5	ENSP00000223051	DOID:2352	0.570312
17339196	1	1	ENSP00000337014	DOID:2352	0.722656
24584909	1	1	ENSP00000337014	DOID:2352	0.935547
22297252	1	1	ENSP00000222304	DOID:2352	0.285156
16793930	2	4	ENSP00000398698	DOID:2352	0.705078
14982867	2	8	ENSP00000337014	DOID:2352	0.962891
24295741	2	3	ENSP00000222304	DOID:2352	0.964844
28276324	1	1	ENSP00000223051	DOID:2352	0.78125
15986403	2	2	ENSP00000261024	DOID:2352	0.945313
15315789	1	1	ENSP00000337014	DOID:2352	0.984375
21864651	1	1	ENSP00000223051	DOID:2352	0.994141
7918084	2	7	ENSP00000366005	DOID:2352	0.615234
22297252	2	2	ENSP00000222304	DOID:2352	0.291016
17562347	1	1	ENSP00000223051	DOID:2352	0.794922
17593421	2	4	ENSP00000337014	DOID:2352	0.976563
24658816	2	1	ENSP00000223051	DOID:2352	0.998047
21209031	2	1	ENSP00000222304	DOID:2352	0.986328
20951701	2	8	ENSP00000250971	DOID:2352	0.779297
9556659	2	1	ENSP00000366005	DOID:2352	0.523438
15599216	2	3	ENSP00000222304	DOID:2352	0.955078
22535765	2	6	ENSP00000222304	DOID:2352	0.869141
17633910	2	3	ENSP00000333994	DOID:2352	0.707031
18925311	2	13	ENSP00000222304	DOID:2352	0.382813
22990014	1	1	ENSP00000222304	DOID:2352	0.955078
26805813	2	3	ENSP00000222304	DOID:2352	0.841797
15749661	2	14	ENSP00000223051	DOID:2352	0.806641
12663437	2	4	ENSP00000222304	DOID:2352	0.841797
21411349	1	11	ENSP00000337014	DOID:2352	0.806641
12469120	2	2	ENSP00000222304	DOID:2352	0.951172
15084147	2	7	ENSP00000223051	DOID:2352	0.728516
12382200	2	11	ENSP00000261024	DOID:2352	0.826172
15749651	1	1	ENSP00000223051	DOID:2352	0.632813
9659170	2	9	ENSP00000219070	DOID:2352	0.945313
11313241	2	2	ENSP00000223051	DOID:2352	0.501953
15967692	1	1	ENSP00000337014	DOID:2352	0.193359
18925311	2	2	ENSP00000222304	DOID:2352	0.630859
15461631	2	1	ENSP00000337014	DOID:2352	0.636719
16538487	2	2	ENSP00000250971	DOID:2352	0.882812
1349563	1	1	ENSP00000366005	DOID:2352	0.015625
18160816	1	1	ENSP00000261024	DOID:2352	0.898438
15024747	2	3	ENSP00000222304	DOID:2352	0.351563
12865285	1	1	ENSP00000261024	DOID:2352	0.683594
17949489	2	1	ENSP00000222304	DOID:2352	0.724609
28694024	2	8	ENSP00000222304	DOID:2352	0.292969
19937651	2	1	ENSP00000261024	DOID:2352	0.404297
15521925	2	2	ENSP00000223051	DOID:2352	0.535156
15737883	2	8	ENSP00000222304	DOID:2352	0.908203
15319276	2	1	ENSP00000223051	DOID:2352	0.892578
20231891	2	6	ENSP00000223051	DOID:2352	0.640625
27445804	2	2	ENSP00000222304	DOID:2352	0.925781
9088667	2	1	ENSP00000250971	DOID:2352	0.445313
19907151	2	5	ENSP00000261024	DOID:2352	0.804687
17106152	2	4	ENSP00000337014	DOID:2352	0.787109
12704388	1	1	ENSP00000222304	DOID:2352	0.962891
12809944	2	9	ENSP00000223051	DOID:2352	0.886719
18762941	2	8	ENSP00000222304	DOID:2352	0.921875
12637325	2	5	ENSP00000222304	DOID:2352	0.0898438
9149941	2	1	ENSP00000366005	DOID:2352	0.498047
15461631	2	6	ENSP00000337014	DOID:2352	0.578125
14704284	2	6	ENSP00000222304	DOID:2352	0.640625
17124036	2	8	ENSP00000222304	DOID:2352	0.849609
15194541	2	2	ENSP00000337014	DOID:2352	0.580078
22408404	2	7	ENSP00000337014	DOID:2352	0.769531
16099526	1	1	ENSP00000337014	DOID:2352	0.890625
15308612	1	1	ENSP00000250971	DOID:2352	0.878906
11358390	2	17	ENSP00000223051	DOID:2352	0.605469
294823	2	12	ENSP00000369351	DOID:2352	0.998047
15345587	2	3	ENSP00000223051	DOID:2352	0.8125
27686443	1	1	ENSP00000261024	DOID:2352	0.273438
14982873	1	1	ENSP00000337014	DOID:2352	0.960937
7078263	2	1	ENSP00000348564	DOID:2352	0.962891
12777185	2	5	ENSP00000308541	DOID:2352	0.183594
12606179	2	12	ENSP00000261024	DOID:2352	0.962891
16075054	2	1	ENSP00000337014	DOID:2352	0.421875
19549277	1	1	ENSP00000223051	DOID:2352	0.958984
16339398	2	4	ENSP00000222304	DOID:2352	0.609375
12547237	1	1	ENSP00000223051	DOID:2352	0.992187
22981443	1	1	ENSP00000223051	DOID:2352	0.654297
7666396	1	1	ENSP00000399168	DOID:2352	0.0761719
11231441	2	1	ENSP00000333994	DOID:2352	0.853516
8903392	2	1	ENSP00000348068	DOID:2352	0.994141
12138110	1	1	ENSP00000222304	DOID:2352	0.451172
22306005	2	11	ENSP00000222304	DOID:2352	0.96875
26408288	1	1	ENSP00000223051	DOID:2352	0.994141
1618466	2	5	ENSP00000348068	DOID:2352	0.277344
16793930	2	3	ENSP00000398698	DOID:2352	0.71875
2843458	2	1	ENSP00000366005	DOID:2352	0.21875
26164493	1	1	ENSP00000222304	DOID:2352	0.90625
16075059	2	4	ENSP00000222304	DOID:2352	0.839844
18160816	2	10	ENSP00000261024	DOID:2352	0.859375
21173098	2	1	ENSP00000222304	DOID:2352	0.925781
24295741	2	6	ENSP00000222304	DOID:2352	0.701172
16793930	2	9	ENSP00000398698	DOID:2352	0.222656
15317665	2	2	ENSP00000223051	DOID:2352	0.794922
26077449	2	3	ENSP00000337014	DOID:2352	0.878906
15749661	2	13	ENSP00000223051	DOID:2352	0.599609
26669208	2	2	ENSP00000222304	DOID:2352	0.863281
20533066	1	1	ENSP00000222304	DOID:2352	0.650391
7615285	1	1	ENSP00000348068	DOID:2352	0.882812
17551401	1	1	ENSP00000333994	DOID:2352	0.255859
15254010	1	1	ENSP00000337014	DOID:2352	0.277344
16075059	2	2	ENSP00000337014	DOID:2352	0.980469
26027705	2	3	ENSP00000337014	DOID:2352	0.982422
21136275	2	10	ENSP00000222304	DOID:2352	0.658203
14224103	1	1	ENSP00000369351	DOID:2352	0.955078
23582421	1	1	ENSP00000223051	DOID:2352	0.236328
21841161	2	3	ENSP00000222304	DOID:2352	0.976563
15897636	2	5	ENSP00000261024	DOID:2352	0.955078
21675259	2	7	ENSP00000308541	DOID:2352	0.414063
15198949	2	4	ENSP00000222304	DOID:2352	0.916016
26608187	2	5	ENSP00000223051	DOID:2352	0.808594
7106343	2	3	ENSP00000250971	DOID:2352	0.474609
18951868	2	9	ENSP00000222304	DOID:2352	0.175781
15521925	2	7	ENSP00000223051	DOID:2352	0.916016
11518736	1	1	ENSP00000261024	DOID:2352	0.521484
15003819	2	10	ENSP00000222304	DOID:2352	0.554687
1349563	2	6	ENSP00000366005	DOID:2352	0.166016
19287179	2	1	ENSP00000337014	DOID:2352	0.935547
17488680	2	4	ENSP00000222304	DOID:2352	0.955078
15461631	1	1	ENSP00000337014	DOID:2352	0.759766
15956209	2	1	ENSP00000261024	DOID:2352	0.566406
26142326	2	1	ENSP00000222304	DOID:2352	0.966797
17551401	2	3	ENSP00000333994	DOID:2352	0.583984
16166168	2	3	ENSP00000308541	DOID:2352	0.919922
12382199	2	5	ENSP00000309845	DOID:2352	0.460938
17768121	2	1	ENSP00000337014	DOID:2352	0.628906
3460331	2	8	ENSP00000399168	DOID:2352	0.634766
7336414	2	2	ENSP00000366005	DOID:2352	0.324219
18245657	1	1	ENSP00000223051	DOID:2352	0.894531
8304341	2	2	ENSP00000366005	DOID:2352	0.316406
17997113	1	1	ENSP00000261024	DOID:2352	0.476563
18045552	2	10	ENSP00000320866	DOID:2352	0.683594
28930842	2	11	ENSP00000261024	DOID:2352	0.621094
11431687	1	1	ENSP00000261024	DOID:2352	0.957031
16923517	1	1	ENSP00000223051	DOID:2352	0.9375
24065958	2	2	ENSP00000250971	DOID:2352	0.746094
8138245	1	1	ENSP00000366005	DOID:2352	0.367188
5485552	1	1	ENSP00000250971	DOID:2352	0.958984
17264300	1	1	ENSP00000337014	DOID:2352	0.90625
15316097	2	10	ENSP00000255030	DOID:2352	0.480469
11551099	2	3	ENSP00000223051	DOID:2352	0.119141
7078263	1	1	ENSP00000348564	DOID:2352	0.574219
16604073	2	5	ENSP00000337014	DOID:2352	0.783203
25666510	2	1	ENSP00000337014	DOID:2352	0.46875
17241880	2	2	ENSP00000223051	DOID:2352	0.9375
15935710	2	4	ENSP00000261024	DOID:2352	0.990234
12606179	2	8	ENSP00000261024	DOID:2352	0.986328
28930842	1	1	ENSP00000261024	DOID:2352	0.810547
16258219	2	5	ENSP00000261024	DOID:2352	0.732422
11351203	1	1	ENSP00000333994	DOID:2352	0.986328
11551099	1	1	ENSP00000223051	DOID:2352	0.527344
17019598	1	1	ENSP00000250971	DOID:2352	0.787109
12091366	1	1	ENSP00000261024	DOID:2352	0.960937
7874124	2	5	ENSP00000366005	DOID:2352	0.902344
9303489	1	1	ENSP00000221930	DOID:2352	0.916016
15749661	1	1	ENSP00000223051	DOID:2352	0.519531
16424663	1	1	ENSP00000337014	DOID:2352	0.492188
26266058	2	2	ENSP00000333994	DOID:2352	0.705078
20234129	1	1	ENSP00000337014	DOID:2352	0.699219
16257244	1	1	ENSP00000261024	DOID:2352	0.972656
24584909	2	2	ENSP00000337014	DOID:2352	0.886719
15703643	2	7	ENSP00000261024	DOID:2352	0.953125
7918084	2	4	ENSP00000366005	DOID:2352	0.0390625
6167540	2	1	ENSP00000366005	DOID:2352	0.675781
